8|99|0.0
8|101|0.0
8|141|0.0
8|145|0.0
8|875|0.0
35|40|0.0
35|58|0.0
35|59|0.0
35|145|0.0
35|517|0.0
36|40|0.0
36|58|0.0
36|59|0.0
36|145|0.0
36|517|0.0
37|40|0.0
37|58|0.0
37|59|0.0
37|145|0.0
37|517|0.0
48|14|0.0
48|69|0.0
48|113|0.0
48|127|0.0
48|350|0.0
55|40|0.0
55|58|0.0
55|59|0.0
55|145|0.0
55|517|0.0
79|8|0.0
79|36|0.0
79|111|0.0
79|120|0.0
79|236|0.0
86|99|0.0
86|101|0.0
86|141|0.0
86|145|0.0
86|875|0.0
99|14|0.0
99|69|0.0
99|113|0.0
99|127|0.0
99|350|0.0
110|35|0.0
110|37|0.0
110|55|0.0
110|81|0.0
110|516|0.0
126|8|0.0
126|36|0.0
126|111|0.0
126|120|0.0
126|236|0.0
131|99|0.0
131|101|0.0
131|141|0.0
131|145|0.0
131|875|0.0
147|8|0.0
147|36|0.0
147|99|0.0
147|101|0.0
147|111|0.0
147|120|0.0
147|141|0.0
147|145|0.0
147|236|0.0
147|875|0.0
157|35|0.0
157|37|0.0
157|55|0.0
157|81|0.0
157|516|0.0
202|40|0.0
202|58|0.0
202|59|0.0
202|145|0.0
202|517|0.0
203|8|0.0
203|36|0.0
203|111|0.0
203|120|0.0
203|236|0.0
221|14|0.0
221|69|0.0
221|113|0.0
221|127|0.0
221|350|0.0
235|8|0.0
235|36|0.0
235|111|0.0
235|120|0.0
235|236|0.0
350|35|0.0
350|37|0.0
350|55|0.0
350|81|0.0
350|516|0.0
420|35|0.0
420|37|0.0
420|55|0.0
420|81|0.0
420|516|0.0
518|14|0.0
518|69|0.0
518|113|0.0
518|127|0.0
518|350|0.0
523|99|0.0
523|101|0.0
523|141|0.0
523|145|0.0
523|875|0.0
875|14|0.0
875|69|0.0
875|113|0.0
875|127|0.0
875|350|0.0
876|35|0.0
876|37|0.0
876|55|0.0
876|81|0.0
876|516|0.0
8|79|1.0
8|126|1.0
8|147|1.0
8|203|1.0
8|235|1.0
14|48|1.0
14|99|1.0
14|221|1.0
14|518|1.0
14|875|1.0
35|110|1.0
35|157|1.0
35|350|1.0
35|420|1.0
35|876|1.0
36|79|1.0
36|126|1.0
36|147|1.0
36|203|1.0
36|235|1.0
37|110|1.0
37|157|1.0
37|350|1.0
37|420|1.0
37|876|1.0
40|35|1.0
40|36|1.0
40|37|1.0
40|55|1.0
40|202|1.0
55|110|1.0
55|157|1.0
55|350|1.0
55|420|1.0
55|876|1.0
58|35|1.0
58|36|1.0
58|37|1.0
58|55|1.0
58|202|1.0
59|35|1.0
59|36|1.0
59|37|1.0
59|55|1.0
59|202|1.0
69|48|1.0
69|99|1.0
69|221|1.0
69|518|1.0
69|875|1.0
81|110|1.0
81|157|1.0
81|350|1.0
81|420|1.0
81|876|1.0
99|8|1.0
99|86|1.0
99|131|1.0
99|147|1.0
99|523|1.0
101|8|1.0
101|86|1.0
101|131|1.0
101|147|1.0
101|523|1.0
111|79|1.0
111|126|1.0
111|147|1.0
111|203|1.0
111|235|1.0
113|48|1.0
113|99|1.0
113|221|1.0
113|518|1.0
113|875|1.0
120|79|1.0
120|126|1.0
120|147|1.0
120|203|1.0
120|235|1.0
127|48|1.0
127|99|1.0
127|221|1.0
127|518|1.0
127|875|1.0
141|8|1.0
141|86|1.0
141|131|1.0
141|147|1.0
141|523|1.0
145|8|1.0
145|35|1.0
145|36|1.0
145|37|1.0
145|55|1.0
145|86|1.0
145|131|1.0
145|147|1.0
145|202|1.0
145|523|1.0
236|79|1.0
236|126|1.0
236|147|1.0
236|203|1.0
236|235|1.0
350|48|1.0
350|99|1.0
350|221|1.0
350|518|1.0
350|875|1.0
516|110|1.0
516|157|1.0
516|350|1.0
516|420|1.0
516|876|1.0
517|35|1.0
517|36|1.0
517|37|1.0
517|55|1.0
517|202|1.0
875|8|1.0
875|86|1.0
875|131|1.0
875|147|1.0
875|523|1.0
